operation_date,document_number,amount,direction,counterparty_name,payment_purpose,rows_count,source_files,source_files_count,min_source_row,max_source_row
2026-01-28,28,-50000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 286 от 29.11.2025 за начинку кондитерскую. В том числе НДС 20%, 8333.33 руб. частично",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1287,1391
2026-01-28,128,11746.7,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810340000030711 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ПАВЛОВСКИЙ ПОСАД УЛ 1Я МИШУТИНСКАЯ Д 76А К 3. СУММА 11746-70В Т.Ч. НДС(10%) 1067-88,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1305,1409
2026-01-28,197,8956.9,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000075045 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КУРОВСКОЕ ОРЕХОВО-ЗУЕВСКИЙ Р УЛСОВХОЗНАЯ Д25. СУММА 8956-90В Т.Ч. НДС(10%) 814-26,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1316,1420
2026-01-28,160,2916.2,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000065734 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ЭЛЕКТРОГОРСК Г ЭЛЕКТРОГОРСК УЛ СОВЕТСКАЯ Д3Б. СУММА 2916-20В Т.Ч. НДС(10%) 265-11,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1304,1408
2026-01-28,161,12081.4,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810840000061248 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г НОГИНСК УЛ РЕМЕСЛЕННАЯ Д 2Б. СУММА 12081-40 В Т.Ч. НДС(10%) 1098-31,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1292,1396
2026-01-28,168,20902.88,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810666000033853 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ЗАЛЕГОЩЬ М.ГОРЬКОГО 49. СУММА 20902-88 В Т.Ч. НДС(10%) 1900-26,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1319,1423
2026-01-28,173,2083.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000030772 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ОРЕХОВО-ЗУЕВО ПРД ЛЕРМОНТОВА Д 22. СУММА 2083-00В Т.Ч. НДС(10%) 189-36,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1301,1405
2026-01-28,174,13420.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810640000080005 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г СТАРАЯ КУПАВНА ТУПИК МАЛЫЙ Д 3. СУММА 13420-00 В Т.Ч. НДС(10%) 1220-00,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1323,1427
2026-01-28,178,32078.2,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000063122 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ОРЕХОВО-ЗУЕВО УЛ БАБУШКИНА ДОМ 2А/523 ПОМ 1. СУММА 32078-20В Т.Ч. НДС(10%) 2916-20,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1293,1397
2026-01-28,179,12690.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000079707 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО СТУПИНО Г СТУПИНО УЛ КРЫЛОВА ВЛД 22 СТР 1. СУММА 12690-00В Т.Ч. НДС(10%) 1153-64,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1317,1421
2026-01-28,183,9798.07,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810666000014416 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 КРОМЫ 25 ОКТЯБРЯ 20. СУММА 9798-07 В Т.Ч. НДС(10%) 890-73,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1321,1425
2026-01-28,183,18040.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000080685 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГДОМОДЕДОВО МКРЦЕНТРАЛ-Й ТЕР ДОМОДЕД-ИЙ ТД СТР1. СУММА 18040-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1309,1413
2026-01-28,189,3113.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000077981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ВОСКРЕСЕНСК УЛ ЗАВОДСКАЯ 2Я ЗД 16 СТР 2. СУММА 3113-00 В Т.Ч. НДС(10%) 283-00,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1325,1429
2026-01-28,189,12755.4,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000082678 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЛОСИНО ПЕТРОВСКИЙ УЛ СИТЬКОВО СТР 32. СУММА 12755-40В Т.Ч.НДС(10%) 1159-58,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1315,1419
2026-01-28,197,6249.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810740000030706 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ЛИКИНО-ДУЛЁВО УЛ ЛЕНИНА Д 15/2. СУММА 6249-00В Т.Ч. НДС(10%) 568-09,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1299,1403
2026-01-29,190,10623.3,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ШАТУРА Г РОШАЛЬ УЛ КОСЯКОВА Д 18 К 530С. СУММА 10623-30В Т.Ч. НДС(10%) 965-75,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1285,1389
2026-01-29,218,14789.7,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000079785 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 ЭЛЕКТРОУГЛИ БОЛЬШОЕ ВАСИЛЬЕВО 23. СУММА 14789-70В Т.Ч. НДС(10%)1344-52,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1286,1390
2026-01-29,466,13463.05,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810777030025387 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ОРЁЛ НОВОСИЛЬСКАЯ 38 ГИПЕРСУММА 13463-05В Т.Ч. НДС(10%, 20%, 22%) 1223-91",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1280,1384
2026-02-03,36,-353750.0,debit,"ООО ""РАДУГА Н""","Оплата по счету № 31 от 03.02.2026. за ванилин сумма 123750-00. В том числе НДС 22%, 22315-57 руб. ; маргарин столовый 230000-00 в т. ч. ндс 10% 20909-09",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1235,1339
2026-02-02,240,16720.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000092151 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ПОДОЛЬСК Г ПОДОЛЬСК ДОМОДЕДОВСКОЕ Ш Д16 СТР1. СУММА 16720-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1253,1357
2026-02-02,246,1320.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000079293 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО БОГОРОД-Й РП ИМВОРОВСКОГО УЛВОРОВСКОГО Д9 СТР1. СУММА 1320-00 В Т.Ч. НДС(10%) 120-00,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1243,1347
2026-02-02,247,13420.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000080437 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ НОВО-ПЕРЕДЕЛКИНО УЛ ШОЛОХОВА Д 9А. СУММА 13420-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1248,1352
2026-02-02,261,1100.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078257 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ВЫХ.-ЖУЛЕБИНО ПРТ ЛЕРМОНТОВСКИЙ Д 19 К 2. СУММА 1100-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1246,1350
2026-02-02,275,2420.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340070001204 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГДОМОДЕДОВО МКРСЕВЕРНЫЙ УЛЛОГИСТИЧЕСКАЯ СТР10/1 (ТС 150). СУММА 2420-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1245,1349
2026-02-02,279,2200.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000090575 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ Ю.ЧЕРТАНОВО ПРД РОССОШАНСКИЙ Д 3 ПОМ 1П. СУММА 2200-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1251,1355
2026-02-02,285,9020.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000077845 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ БУТЫРСКИЙ ПРДОГОРОДНЫЙ Д10 СТР4 ПОМ26/1. СУММА 9020-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1247,1351
2026-02-02,290,7538.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000017492 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 БЕЛЕВ СПОРТИВНАЯ 43А. СУММА 7538-40 В Т.Ч. НДС(10%) 685-31,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1241,1345
2026-02-02,295,6992.2,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000016712 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 КИРЕЕВСК ГЕОЛОГОВ 1А. СУММА 6992-20 В Т.Ч. НДС(10%) 635-65,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1240,1344
2026-02-02,382,7956.1,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000066995 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 ТАЛДОМ СОВЕТСКАЯ 13А. СУММА 7956-10 В Т.Ч. НДС(10%) 723-28,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1258,1362
2026-02-03,34,-30000.0,debit,"ООО ""ППР""","Оплата по договору № 77600100252491125 от 13.11.2025г. В том числе НДС 20%, 5000.00 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1238,1342
2026-02-03,35,-45000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""","Оплата по упд № 286 от 29.11.2025 за начинку кондитерскую. В том числе НДС 20%, 7500.00 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1237,1341
2026-02-03,37,-5000.0,debit,Казначейство России ( ФНС России),Единый налоговый платеж. НДС не облагается,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1236,1340
2026-02-02,228,12453.8,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810666000006479 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА НОВОТУЛЬСКАЯ 11. СУММА 12453-80 В Т.Ч. НДС(10%) 1132-16,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1239,1343
2026-02-04,191,21735.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001815 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 НОВОМОСКОВСК ТРУДОВЫЕ РЕЗЕРВЫ 55. СУММА 21735-00 В Т.Ч. НДС(10%) 1975-91,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1229,1333
2026-02-04,220,6928.8,credit,"ООО ""ТОРГСЕРВИС 71""",Оплата за товар согласно договору поставки № тс71/2026-3 от 08.12.2025 Суворов Чайковского 14а. Сумма 6928-80 В т.ч. НДС(10%) 629-89,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1228,1332
2026-02-04,221,11566.47,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810466000016708 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ВЕРХОВЬЕ ЛЕНИНА 76Г 2. СУММА 11566 -47 В Т.Ч. НДС(10%) 1051-50,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1230,1334
2026-02-04,262,23495.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000077873 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ДМИТРОВСКИЙ Д ЕЛИЗАВЕТИНО Д 203А СТР 1. СУММА 23495-00 В Т.Ч. НДС(10%) 2135-91,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1232,1336
2026-02-04,274,15306.7,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000066981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО СЕРПУХОВ Г СЕРПУХОВ ПРД ЗАВОДСКОЙ СТР 40. СУММА 15306-70 В Т.Ч. НДС(10%) 1391-52,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1231,1335
2026-02-04,697,1581.13,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810977030010532 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 БРЯНСК УЛЬЯНОВА 4СУММА 1581-13В Т.Ч. НДС(10%, 20%, 22%) 143-74",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1234,1338
2026-02-04,758,4283.95,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810077030022886 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ВОРОНЕЖ МАРШАЛА ЖУКОВА 15СУММА 4283-95В Т.Ч. НДС(10%, 20%, 22%) 389-45",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1233,1337
2026-02-05,38,-26000.0,debit,"ООО ""ЭКО-СФЕРА""","Оплата по счету № 27 от 05.02.2026. за вывоз КГМ бункер-накопитель 8м3 за февраль 2026г. В том числе НДС 22%, 4688.52 руб.",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1227,1331
2026-02-06,172,3678.06,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810466000008101 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ПЛЕЩЕЕВО БЕРЕГОВАЯ 10Г. СУММА 3678 -06В Т.Ч. НДС(10%) 334-37,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1203,1307
2026-02-06,179,2842.2,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810366000015980 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ЛИПКИ ОКТЯБРЬСКАЯ 2. СУММА 2842-20В Т.Ч. НДС(10%) 258-38,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1196,1300
2026-02-06,183,17223.63,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000016696 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ЗАОКСКИЙ АВТОДОРОЖНАЯ 1Б. СУММА 17223-63В Т.Ч. НДС(10%) 1565-78,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1182,1286
2026-02-06,187,9592.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810566000008519 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 КИМОВСК БЕССОЛОВА 59. СУММА 9592-40 В Т.Ч. НДС(10%) 872-04,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1197,1301
2026-02-02,231,11164.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000080371 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЗАРАЙСК Г ЗАРАЙСК КВЛ ЮЖНЫЙ Д 14. СУММА 11164-50 В Т.Ч. НДС(10%) 1014-95,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1259,1363
2026-02-02,223,5720.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000080479 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ О.-БОРИСОВО СЕВЕРНОЕ УЛДОМОДЕДОВСКАЯ Д7 К1. СУММА 5720-00 В Т.Ч. НДС,2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1249,1353
2026-01-29,508,6862.56,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810330000042945 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ГУБКИН ПРЕОБРАЖЕНСКАЯ 7СУММА 6862-56В Т.Ч. НДС(10%, 20%, 22%) 623-87",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1274,1378
2026-01-30,622,3547.58,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030042119 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ТАМБОВ АВИАЦИОННАЯ 141АСУММА 3547-58В Т.Ч. НДС(10%, 20%, 22%) 322-51",2,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx | Выписка_40702810101690000356_01.06.2025–09.05.2026.xlsx,2,1268,1372
